step,time_s,ax,ay,az,gx,gy,gz,mx,my,mz,ml_speed,gnss_valid,ref_pos_e,ref_pos_n,ref_pos_u,ref_vel_e,ref_vel_n,ref_vel_u,ref_heading,nav_state
1504,150.4,-4.477344887534372,1.899215941920594,9.142741206772971,-0.37311241029347153,-0.43813564456673376,-0.02485248971610185,-12.06,-35.25,-5.75,8.459971461082006,1,-775.1314533682596,1248.2997851190755,-0.35134921109732387,-2.7398245574105715,12.250723060982805,-0.29511194796381607,273.43394531116803,GNSS_LOCKED
1505,150.5,2.0459771413446393,1.286710828272025,10.265232263884862,-0.12768634985465038,-0.11865394485477784,-0.020185327126285527,-12.12,-35.62,-5.44,8.086554731906052,1,-775.418321071852,1249.5317453062178,-0.3584418254602173,-2.8588669389736916,12.210872391450158,-0.1675004734957617,273.5879355494136,GNSS_LOCKED
1506,150.6,-3.619517922415913,-0.729225436680124,10.189020728304007,-0.08536849738085846,-0.09403917734062692,0.11080827035935757,-12.0,-34.56,-4.75,8.775337646661548,1,-775.7164782635441,1250.7642125444331,-0.35457921725187735,-2.6835584023729795,12.304418685104283,-0.19556622580387256,272.7047847308336,GNSS_LOCKED
1507,150.70000000000002,0.6654879877378459,1.290140593628333,9.851305647823995,-0.19693002335552012,-0.1684062440845367,0.02684777187279689,-11.56,-34.06,-4.0,8.046882918534237,1,-776.0105980423336,1252.0058720563347,-0.3541980259316579,-2.8690200336421516,12.293777461432036,-0.15458137772723396,272.59562113347135,GNSS_LOCKED
1508,150.8,3.901382318969137,0.7861335306720356,9.762934059655844,0.17305138091071895,0.08358336559183277,-0.05106408288841861,-10.94,-33.62,-5.56,8.113160133123777,1,-776.3136175244371,1253.2426332064701,-0.3578017071413919,-3.1238269318723666,12.273748046586855,-0.07269318549488052,273.04970751949617,GNSS_LOCKED
1509,150.9,3.6149599270479267,0.17198985972460135,11.197924378383235,-0.12111102617676703,-0.4059072729440618,0.2595833105373404,-11.06,-33.87,-5.06,9.32235675136863,1,-776.6284425411319,1254.482108014322,-0.3620389044175859,-3.2167511930113104,12.333519341204868,0.06095225290428556,271.4287835074138,GNSS_LOCKED
1510,151.0,2.4331874478702407,1.466792047961301,7.820544720897912,-0.8243796355059891,-0.7027914029946805,0.03722351998106813,-11.69,-34.75,-5.62,8.382424896413607,1,-776.946427514429,1255.7252649193751,-0.35656526278657863,-3.233724983699254,12.305709836457222,-0.08284964435109896,270.8582032649271,GNSS_LOCKED
1511,151.1,0.07668568390723142,1.7656819495096003,10.14858887279703,-0.554154299513203,-0.530145145795708,0.04958020492372581,-10.87,-35.62,-5.19,9.753269458408553,1,-777.2737016965868,1256.97875170764,-0.3540608010754792,-3.1342000876129603,12.329506258516911,-0.10794709604742382,270.468611451177,GNSS_LOCKED
1512,151.20000000000002,5.390553827335734,0.5546372392649085,9.697320755106364,0.36740076200069816,0.38574449116731785,-0.19236041072781412,-10.44,-35.5,-5.06,9.003651443458006,1,-777.590850101536,1258.234491673865,-0.3583939271668578,-3.268071806940782,12.394760055571211,0.0043735379071679565,272.6960252366856,GNSS_LOCKED
1513,151.3,3.5641968826838943,-0.1080615649474408,9.700016236050718,-0.4799120697301708,-0.311813047313522,-0.04680981576933362,-9.69,-35.37,-4.81,8.68686015622239,1,-777.916077959096,1259.4847909459436,-0.35782430616351624,-3.2766835844670883,12.422032677729765,0.029400784179732388,272.76625551547846,GNSS_LOCKED
1514,151.4,3.8219346103884586,0.20961341148583312,10.159505999882086,0.40598898522224813,0.5597317493962669,-0.2032536656397713,-9.5,-33.69,-4.75,9.119519799066959,1,-778.2452782427968,1260.7474035291966,-0.3564025517958054,-3.3007399129994477,12.490454400132254,0.07501528164942371,275.03977550285197,GNSS_LOCKED
1515,151.5,-4.5953708261108765,1.4147330610748343,8.368241809748978,0.19010056943497006,0.07964129573513706,0.1728844050634081,-10.37,-33.37,-4.69,8.892148770751499,1,-778.5807500655345,1262.011678923819,-0.3423228240417547,-3.0430440694068794,12.475697949057796,-0.2203846362638102,274.15205997068915,GNSS_LOCKED
1516,151.6,2.099588157666146,-4.018311290219109,8.763313920149486,0.4885842179203221,0.4297364268477948,0.16991611294776354,-10.5,-32.62,-5.94,9.159374883432676,1,-778.9063869362086,1263.2695226220605,-0.346056346529988,-3.214297725466495,12.73470645359161,-0.17967305665003286,272.8234909560467,GNSS_LOCKED
1517,151.70000000000002,-5.676239246620413,2.8083789271521993,9.657007326633526,0.24904787433209014,0.08128076982500172,0.11944577325013445,-10.31,-33.37,-6.37,9.246636472792396,1,-779.2478894106033,1264.5326007449055,-0.34193292294500627,-3.0424039734789177,12.424227728464754,-0.2920734790930629,272.8260272809326,GNSS_LOCKED
1518,151.8,3.407324108347311,-1.8952533167644134,10.066456346995635,0.3574688630030747,0.36215548664831204,0.10199233046564468,-10.94,-34.44,-6.56,9.107677508885494,1,-779.5761231876489,1265.7921882228313,-0.3501283695180113,-3.3338351205865817,12.661826236644268,-0.14260311254644326,272.03251741302864,GNSS_LOCKED
1519,151.9,-2.157151088584773,-1.880813922930437,10.084245293938887,0.1343369813018814,0.26061117255647936,0.008481284892921517,-10.81,-35.5,-5.69,9.357429472338529,1,-779.9174229988604,1267.0598807401511,-0.35042877877117445,-3.2175884130956365,12.76336770166267,-0.14719025025232457,271.64948883193057,GNSS_LOCKED
1520,152.0,1.8511978241740135,0.11933859748190426,9.890301027012498,-0.0007499485375369846,0.01758794374638081,0.014700741884857042,-10.81,-35.81,-5.69,9.919310836660049,1,-780.252766698585,1268.3372200517613,-0.3533616615426004,-3.3865190710295083,12.75941690773642,-0.10169141165457213,271.3483365099951,GNSS_LOCKED
1521,152.1,0.4770186226127022,0.22733191078368795,9.694670491874394,0.20489978543230905,0.24221189775070393,-0.00630273891226965,-11.19,-36.19,-5.75,10.038051104140068,1,-780.6028119708841,1269.610335784562,-0.3536447338570118,-3.469685924644805,12.711417642384582,-0.10484005397482109,271.1633601643781,GNSS_LOCKED
1522,152.20000000000002,2.444888805290964,1.1152117632514347,10.348142305886045,-0.08803373557833112,-0.22700736027725277,0.09115607374211569,-11.12,-35.19,-5.06,9.642930468541774,1,-780.9475888783609,1270.8653885982699,-0.35805208845735514,-3.5387125107916644,12.504180317823531,-0.04201716594650402,270.1592761107975,GNSS_LOCKED
1523,152.3,1.6466547647352043,-0.2716412919726968,9.537632127224779,-0.0714352901541374,0.05865899213038399,-0.029339597182677035,-11.81,-34.69,-5.25,9.511773181903397,1,-781.3036650035575,1272.1178373041082,-0.3577750255805544,-3.6003743141628597,12.525927945644405,-0.06037895542222345,270.1426093883483,GNSS_LOCKED
1524,152.4,-1.6952826529672511,1.0059900524468166,9.92455482482345,-0.18523413351009788,-0.20875595957487775,-0.01625346500704544,-11.81,-35.56,-5.75,10.600332513090395,1,-781.6617292982422,1273.3838746542033,-0.35619994606957134,-3.4471519587713737,12.577975424535529,-0.09673035552441328,270.1285985445112,GNSS_LOCKED
1525,152.5,2.985369883363215,1.2315118021180742,11.18529423666413,-0.13174166756420252,-0.2768004505385772,0.1388631470514902,-12.19,-35.62,-4.5,9.390811620801863,1,-782.0066643715594,1274.6465255885364,-0.3609356946067751,-3.534754710643987,12.528416177896371,0.02474139742845491,269.20115936681583,GNSS_LOCKED
1526,152.6,-0.7801359081516269,1.1727145430209707,9.389490128084674,-0.040512845634710325,-0.09712929627729168,0.11931248527818128,-10.5,-35.31,-4.0,10.2722699004877,1,-782.3689052071883,1275.9079772389205,-0.355392628737508,-3.5137357182737166,12.516088409154905,-0.068747353936776,268.5600910926046,GNSS_LOCKED
1527,152.70000000000002,-0.5228260492123487,0.7979551578782228,10.059983237475127,-0.26577839295197264,-0.2391480050196723,-0.08729821037671721,-10.06,-34.75,-4.69,11.02852556264331,1,-782.7228924022609,1277.1733913850333,-0.3546851329342974,-3.4369795377074825,12.569561237070605,-0.08153308462003227,268.9551409448822,GNSS_LOCKED
1528,152.8,3.2087865443834827,0.035172643220682254,9.767005735523677,-0.14678081946821378,-0.10500904948527455,-0.0839443897019854,-11.25,-35.06,-5.37,10.967966805166537,1,-783.0683869537346,1278.4363447297499,-0.35698791032901483,-3.5394553977355625,12.579412923657841,-0.039839803606873114,269.34993676387677,GNSS_LOCKED
1529,152.9,3.2789934220238512,1.7229390155337863,10.509127569740306,-0.29288531808688123,-0.33669742354701454,0.07880054204095713,-12.37,-33.25,-5.25,10.854516179653231,1,-783.4503424810183,1279.6932350725313,-0.3570126736868806,-3.8644433637892153,12.42773546373941,0.024694425187593932,268.94904750505816,GNSS_LOCKED
1530,153.0,0.7633608202386772,0.18274256207234543,10.415633893053833,-0.06250298115526487,-0.1597313999788606,0.11747385754923453,-12.19,-31.44,-5.44,10.854516179653231,1,-783.8151090169437,1280.9355246806037,-0.35581689261822486,-3.5942743893776603,12.351092678576611,0.0176155972662925,267.9091903550454,GNSS_LOCKED
1531,153.1,-1.8059698096945576,3.426993075404773,9.863059652947433,0.07994355277408892,-0.007551295961582395,0.04399882156554934,-11.25,-33.19,-5.5,10.878058064227565,1,-784.1956363323959,1282.174164856455,-0.3492075662996583,-3.59880387606022,12.138020906607899,-0.09562179496020591,268.4883583473914,GNSS_LOCKED
1532,153.20000000000002,1.1491576998840527,-1.048888174777083,8.831762122453819,0.23916119565510868,0.17589642453288498,0.10885655850414297,-10.94,-34.75,-5.87,10.193667786470352,1,-784.5598944894653,1283.4083472977818,-0.34902015578560325,-3.6103213372467797,12.330879791926128,-0.1352568885898548,267.88125860265774,GNSS_LOCKED
1533,153.3,-1.3922661239684009,-0.3666819267330545,9.634462958808724,0.06610908338153093,0.12851554198133644,-0.06789900267085769,-9.75,-34.69,-6.5,10.120332940594725,1,-784.9423491622605,1284.6466015652293,-0.3487577072220542,-3.65211437291559,12.361067914674495,-0.1634936511167026,268.2327634573526,GNSS_LOCKED
1534,153.4,0.25294530366806534,1.1311593578127526,10.221777239824046,0.12353382453673935,0.17488250004039024,0.0031393271490871176,-9.69,-35.31,-5.81,10.113170774394911,1,-785.3270489255124,1285.889121718161,-0.3513390326347484,-3.7585150296928624,12.320417686766916,-0.11961593788215608,268.3113978051838,GNSS_LOCKED
1535,153.5,-1.2130319702356613,0.751682994922894,10.598464447472093,0.013509122026654635,-0.010499532148449934,0.12882726204780034,-11.06,-34.81,-5.0,11.072567403983196,1,-785.7077566862412,1287.1317799441097,-0.35288197824823603,-3.6617935742480054,12.348075723496907,-0.08879364316964983,267.4453243090192,GNSS_LOCKED
1536,153.60000000000002,-4.917770555514346,3.0152599209232447,9.982002571257437,0.016018887073232686,0.1496144521013278,0.14633906170040356,-10.94,-34.75,-4.75,11.233162778738293,1,-786.1054395511349,1288.3645145630244,-0.3486891660952017,-3.640580817878084,12.143540448296063,-0.15901397623485786,267.5443512836457,GNSS_LOCKED
1537,153.70000000000002,1.7781388067927135,0.9056756259412768,10.207437271634523,-0.5341205596998472,-0.32989893140136833,0.07535544284361445,-10.19,-33.87,-3.94,10.980304566419619,1,-786.4792770864495,1289.5916952002467,-0.35274253492453805,-3.7750032305305368,12.180405885376498,-0.09286505874658327,266.9026873652699,GNSS_LOCKED
1538,153.8,-1.3292988062193019,2.0766695907342227,10.023038123977365,-0.21774103725202343,-0.04288112740206574,-0.033414212681742925,-8.12,-34.37,-4.94,11.356575096021198,1,-786.8657544251347,1290.8254846322202,-0.3517953578377142,-3.7235910331615156,12.168038817570213,-0.11355880206714315,267.1137566234346,GNSS_LOCKED
1539,153.9,3.3113163982304505,0.5547346303589095,10.012738579464196,-0.4622998944851013,-0.44565843692273055,0.007213539952947447,-7.94,-34.87,-4.94,11.191209104747665,1,-787.2505393272683,1292.0531600741804,-0.3547616171117778,-3.952148807304671,12.172232846548749,-0.05298238311016772,266.8669841951956,GNSS_LOCKED
1540,154.0,-1.9269308036982071,0.8890100502934464,8.576010196952673,0.19665354299738347,0.4174976651636858,0.1610983041793027,-8.56,-36.12,-5.62,9.62359114725703,1,-787.650763805243,1293.2753812813335,-0.35041279782673235,-3.842166549853496,12.11086963395831,-0.19152657670527762,266.4229470341498,GNSS_LOCKED
1541,154.10000000000002,-6.409159563043287,0.10246730561377175,11.225534210750553,-0.06394164361638759,-0.008126965776646731,-0.0276779449905533,-8.5,-35.94,-4.87,9.562397883579937,1,-788.0550536593096,1294.4981218953667,-0.35154631305356665,-3.6236596539831756,12.168312730112511,-0.1516398641502622,266.37490530977334,GNSS_LOCKED
1542,154.20000000000002,-0.7835531003177485,1.9847584249283177,9.729895748858697,0.561538373150526,0.6975898456622871,0.006256413375646949,-8.62,-35.81,-4.94,9.3308093341947,1,-788.4416769150026,1295.734086340016,-0.3515839158684877,-3.760718932774836,12.18264436820348,-0.15659304067626756,266.51246533006736,GNSS_LOCKED
1543,154.3,-6.023664541028155,0.41311320073899616,9.994434362710843,0.3114761395546773,0.4471264417770728,-0.193665302911722,-8.25,-35.87,-4.44,9.653221724968299,1,-788.8454914215941,1296.960450766682,-0.35046628201936175,-3.699343088944342,12.22486381143036,-0.15540275979912294,267.78375266661584,GNSS_LOCKED
1544,154.4,0.23575212619433297,1.29857439932979,8.443073788283513,-0.1604097185156473,-0.005544924539135424,-0.19706251804335112,-8.06,-36.37,-4.25,9.237074199885443,1,-789.2382469644919,1298.195678406579,-0.35017589786310915,-3.9600228255162038,12.260788718301448,-0.2231980735641669,268.84860615106396,GNSS_LOCKED
1545,154.5,-6.202733267135173,0.2482626166671082,9.560958312321011,0.6091408431087448,0.6105275820123383,-0.05737468831231421,-7.25,-36.56,-4.37,9.232852818583465,1,-789.6640226630228,1299.4224315521349,-0.3511879833412836,-3.947710827870669,12.243917689774497,-0.20187735113859318,269.28741451798294,GNSS_LOCKED
1546,154.60000000000002,3.938572398772312,-0.1376743566234495,9.34099017080937,0.36700142978509465,0.18805117668500176,0.1410397301581454,-7.94,-36.25,-3.75,9.37121710968836,1,-790.0613244818263,1300.6565352848804,-0.3572820568791185,-4.256096045833227,12.346460465443604,-0.21804005164724496,268.62040417283293,GNSS_LOCKED
1547,154.70000000000002,-1.2829096217976392,-0.8181545221463783,10.572042603971594,0.06781428799178905,0.2674882979957591,0.02626657152158756,-7.69,-36.12,-3.81,9.139367495261968,1,-790.48003351271,1301.8860546484225,-0.3650895285995482,-4.212763779151734,12.377614140834194,-0.14111568507726563,268.2698776675413,GNSS_LOCKED
1548,154.8,3.0260210130913414,0.4253227914624264,10.157551766611492,0.051888256100150396,0.20667611335954197,-0.14007145692638084,-8.31,-35.81,-4.37,9.33376200461926,1,-790.8843437848657,1303.123598781721,-0.37143767605898154,-4.3171045743015695,12.373973732370361,-0.12733985661013256,269.19643704756174,GNSS_LOCKED
1549,154.9,0.33651076875793307,1.463336576634878,9.769554862735173,0.12481621875887704,0.092250068794032,0.13185706785088355,-7.87,-36.56,-4.25,9.139367495261968,1,-791.2968897914975,1304.3648844400248,-0.37564209037158297,-4.25611167679207,12.35770022255973,-0.12975164848340753,268.50770640261686,GNSS_LOCKED
1550,155.0,-0.6624927522172239,0.2968755041900873,9.491553960667956,-0.018270238921302185,0.017281089927773413,0.06281991961684401,-8.12,-36.5,-4.0,9.411192528947334,1,-791.7102561135302,1305.6031555726715,-0.3786301205524241,-4.203186748356988,12.398570032401356,-0.15148896453187755,268.13668367534865,GNSS_LOCKED
1551,155.10000000000002,-0.966611279484263,-0.47641299298292017,8.824063929646638,0.097581938807693,0.13525525096805407,-0.10702183096966884,-8.12,-36.0,-4.5,9.883376779922095,1,-792.1196325669102,1306.8370754211735,-0.38133572804147253,-4.141478520554129,12.397981392946605,-0.2084707697666307,268.6608627657937,GNSS_LOCKED
1552,155.20000000000002,-0.4187988779137169,-2.014049640816385,10.825464144977138,-0.0691331805711678,-0.08781033950279542,-0.04312455936607486,-8.0,-36.62,-4.62,9.623928889309544,1,-792.5357029176822,1308.075159107844,-0.38805690214943256,-4.240089359361348,12.532875597270431,-0.1264035558573144,268.74032026904723,GNSS_LOCKED
1553,155.3,1.3969412871118514,-1.142070040620204,9.891789737083984,-0.10626596722097073,0.008263596150920396,-0.06886412120434027,-7.87,-36.12,-4.5,11.554951815774182,1,-792.951021444993,1309.3217459288064,-0.3912459829606286,-4.326845213024057,12.558097080619117,-0.12759087202579372,269.1706026545185,GNSS_LOCKED
1554,155.4,0.12442392643167083,-0.713011445430051,9.016097811426906,-0.12360486255446787,-0.10733468235600355,-0.002695165380255546,-8.06,-36.0,-4.5,11.515690891341686,1,-793.3740493333459,1310.5669372276463,-0.39291757384814674,-4.3277691798481195,12.512925048203059,-0.17594220475380584,269.05319978762856,GNSS_LOCKED
1555,155.5,1.4860707819090964,2.691325088978556,10.423501993408486,0.09348119402882495,-0.02990718105458343,0.11771731769078649,-6.94,-35.94,-3.44,10.716935934298007,1,-793.8024016901859,1311.8090614972336,-0.3980763662505098,-4.4405474898555575,12.285526769506168,-0.11548349377195893,268.1251245050013,GNSS_LOCKED
1556,155.60000000000002,0.6854844064530214,-1.473785460826502,8.952745027306774,0.12048203577040009,0.018226287397487533,-0.0005113749350727592,-7.5,-36.25,-2.94,11.126132330080301,1,-794.2340911792827,1313.0493133631937,-0.39887891968236816,-4.434653065407187,12.479825669184988,-0.1701726988672994,268.30289676822747,GNSS_LOCKED
1557,155.70000000000002,-0.8029317111355178,-0.30669691850752406,10.527220455914797,-0.06344310146788218,-0.04095560151790545,-0.0932438822681818,-7.81,-35.94,-3.69,10.988080342840963,1,-794.6875035560108,1314.2895093250663,-0.40313203950123583,-4.547634924172199,12.44349726745677,-0.10750010844093125,268.4713285317198,GNSS_LOCKED
1558,155.8,0.5175621837772602,1.515831995481395,9.784865843096604,0.10550602478444883,0.1966315036863058,0.003525690321847584,-8.56,-35.44,-4.25,11.346518228197262,1,-795.1624198672877,1315.5302928022,-0.4041336258394705,-4.821967110706697,12.337041495159646,-0.11390265713449287,268.3107829366725,GNSS_LOCKED
1559,155.9,-1.0361053041373687,1.397355078157647,10.4622040872985,0.06048558279455597,-0.0368656453169348,0.0790267579327969,-8.69,-35.37,-3.56,11.027552854193441,1,-795.6525888242597,1316.7523864731656,-0.406373198112658,-4.908745118270073,12.171213639103403,-0.07526088114491518,267.73871228590394,GNSS_LOCKED
1560,156.0,3.4200699202495612,-2.1094979469275668,9.264299633675098,0.25246099814749506,0.190997800219542,0.1147999334741375,-8.75,-35.5,-3.06,12.207580896257893,1,-796.1708006550166,1317.9710161999158,-0.40530495888459517,-5.423382804129002,12.302195285226295,-0.13348758369943486,266.3828870229835,GNSS_LOCKED
1561,156.10000000000002,0.2110397681404692,2.034542610313899,10.005788084557874,0.03178154615286283,0.10320347698717743,-0.04949086442860532,-8.5,-35.69,-3.5,12.460859610884572,1,-796.7104866692976,1319.1826054291191,-0.40758960266784233,-5.483412034546336,12.039867072045654,-0.11457983260023974,266.2151368672669,GNSS_LOCKED
1562,156.20000000000002,2.4359727684036794,-2.6832281461491334,11.65260646367622,-0.2035436824427857,-0.05324508089513002,-0.006800051330796409,-8.31,-35.19,-3.56,12.133553851904658,1,-797.2543613204268,1320.3690522938437,-0.4108692834489031,-5.665681840243043,12.041183972828549,-0.005775010629252994,265.61998158746826,GNSS_LOCKED
1563,156.3,0.4600161688020571,-1.6517030023772332,10.198135517160905,0.035091470519251405,-0.2073006115699118,0.10956986419420744,-7.56,-33.87,-2.81,12.17040965142169,1,-797.8329643669616,1321.560360630162,-0.4086938598483202,-5.874795735212901,12.011914459866775,-0.020984198526802448,264.30651740499565,GNSS_LOCKED
1564,156.4,1.8458937675144216,1.4903892667741987,8.905485435535544,0.08422884942828583,-0.13802534350634427,-0.022324772651537126,-7.87,-34.0,-2.56,12.236021402726154,1,-798.4088306584723,1322.7628846214345,-0.40524136847120107,-5.9178151277470885,11.932260813785561,-0.10935109987392144,264.5356717779692,GNSS_LOCKED
1565,156.5,2.8976814876112496,1.0727471795304946,8.432996505700949,-0.20498035388814861,-0.1779698503760086,-0.11312633149285124,-7.56,-34.12,-3.12,12.090651702369854,1,-798.9995201459672,1323.951369167788,-0.40425982779281555,-6.1078932391967955,11.816331966896584,-0.18762764790632183,264.8644627950177,GNSS_LOCKED
1566,156.60000000000002,-2.238090996796783,-0.7644050913619043,9.594063468434905,-0.13656728693854556,-0.15595240462751994,-0.05551327435072861,-6.56,-33.31,-3.94,10.867755333439902,1,-799.6130976993093,1325.133093444869,-0.40782126473550595,-6.053791414568122,11.86124395222407,-0.17884924900790844,265.016321841738,GNSS_LOCKED
1567,156.70000000000002,-1.5201379744589663,0.14642283826865632,8.957883155692597,-0.13402535453810063,-0.21112192501654725,-0.01444427631429892,-6.37,-33.94,-4.12,10.948252345515343,1,-800.227342884172,1326.3104075278382,-0.4102476950273455,-6.083231289936174,11.764523443396879,-0.21222096880915597,265.02515860091233,GNSS_LOCKED
1568,156.8,0.7473909316443447,0.179788366350653,10.724744254229131,-0.2697774236759451,-0.2860844635294179,0.0015236147330589408,-6.75,-34.06,-4.06,10.288836710931719,1,-800.8449495552161,1327.483153961632,-0.4165457293200169,-6.215964741167368,11.692321823376835,-0.11036981582484742,264.8195902741357,GNSS_LOCKED
1569,156.9,-2.7981739114805606,-0.6014525198023907,10.590124489708936,-0.5059127302191248,-0.48449936975486374,0.15642061919507594,-6.62,-35.25,-5.06,10.214156741350646,1,-801.4811198013604,1328.6538246423218,-0.4195127491621371,-6.193333788564091,11.711391583477598,-0.07279736394878097,263.48403706602716,GNSS_LOCKED
1570,157.0,2.950435765552345,4.646910863295461,8.68691451966325,-0.0858478876217485,-0.014280625531443478,0.08885642309543146,-5.69,-35.44,-4.56,10.283629394768832,1,-802.1102734372358,1329.834903411485,-0.418209992325184,-6.409730337035718,11.484983072295233,-0.16288864295780897,263.0604331677479,GNSS_LOCKED
1571,157.10000000000002,1.5651950800903551,-0.5392271618629016,8.985501805640585,-0.4058896890440328,-0.3930362896600359,-0.05085976148204695,-6.37,-36.06,-4.56,8.72241612424097,1,-802.7543544285537,1330.9939294860947,-0.42062152033479594,-6.508640691143495,11.54562998464937,-0.16971664291671884,262.94093971682526,GNSS_LOCKED
1572,157.20000000000002,2.7968484150902717,0.8755197978465935,10.116698911531651,0.1179507844781197,0.2901558715259016,-0.05621132145787532,-5.87,-35.12,-4.56,8.620916794951702,1,-803.3894942860351,1332.1678471095638,-0.4246046804815618,-6.458847054316916,11.579494409246513,-0.09650787154042889,263.44959831612675,GNSS_LOCKED
1573,157.3,-0.23879596973308617,-0.0684202466988807,10.324965090240301,0.06751049557710165,0.09812607004837652,0.08810736271047523,-6.44,-35.75,-4.31,8.893200585977333,1,-804.0295534472979,1333.344067628768,-0.42624874975734844,-6.3495943315538,11.68350269444958,-0.06730083839137932,262.93693210728236,GNSS_LOCKED
1574,157.4,3.9015231705482245,-0.8090355090198911,9.471075249665175,0.250723228651605,0.3493218209472922,-0.0007335015902545263,-6.75,-36.0,-4.12,8.698004595218949,1,-804.6767492373264,1334.501799839976,-0.42634945117774165,-6.637757840868294,11.551535514845707,-0.04949801315492307,262.78282917152296,GNSS_LOCKED
1575,157.5,-0.7498996205963665,1.2588247394910537,10.057314544363953,0.2551629351564574,0.4023770880883388,-0.09435282456763433,-6.19,-35.94,-3.81,8.5503553781459,1,-805.34585278577,1335.6539607199027,-0.42580838288609685,-6.618086431149193,11.412905114205444,-0.06847541257513731,263.6043469816321,GNSS_LOCKED
1576,157.60000000000002,4.61902412092397,0.053446311289198974,9.7026014595124,0.1763890089350451,0.14031730937314704,-0.03930483707119431,-6.69,-35.56,-3.69,9.125641432444036,1,-806.0108032626199,1336.7987470738963,-0.42550816803219776,-6.897140915064512,11.3813544278813,-0.051920726841459534,263.77421266496634,GNSS_LOCKED
1577,157.70000000000002,0.14714596828714396,0.2988388738752696,10.229987151579312,0.2127245119806611,0.37368253386776945,0.026120794106475595,-6.37,-34.25,-3.75,9.021589716066002,1,-806.6801854225381,1337.9468299296916,-0.4245896673526514,-6.719915004953714,11.43012060015697,-0.039741138423200956,263.7231945983922,GNSS_LOCKED
1578,157.8,-2.738476223168776,-0.6754379552731937,10.112743267467815,-0.18039094923054924,-0.17634365085417764,0.007394067833155084,-6.31,-34.44,-4.87,9.279846743014316,1,-807.3460030828328,1339.0905316507415,-0.4237229050874482,-6.536860835055584,11.473274194873394,-0.054787956812371495,263.6749116911435,GNSS_LOCKED
1579,157.9,-0.6517940312258566,0.389955560887095,10.530669320199529,0.05749222070576545,0.1256575171020217,0.03357577927725107,-6.44,-34.62,-4.62,8.98434170985669,1,-808.0067927021215,1340.2412615141466,-0.4243212526478299,-6.570236528301441,11.460502901459872,-0.03141762287673762,263.44591075568053,GNSS_LOCKED
1580,158.0,-2.244974879007095,-0.3881324875498046,10.568883390156952,-0.35734093282083473,-0.274676366106754,-0.09831033329779801,-6.62,-35.81,-4.06,7.037874719558129,1,-808.6745729284996,1341.3896575689046,-0.4244236997816976,-6.564123561870364,11.492602166687124,-0.017766279484589823,263.78472752273626,GNSS_LOCKED
1581,158.10000000000002,4.882673348969487,0.10800987132614737,10.601192335532792,0.39216716765720744,0.4296017627656793,-0.0881272831780529,-6.31,-36.25,-4.0,6.9060987345366724,1,-809.3268750922474,1342.53590465999,-0.4234474810044327,-6.789697238866113,11.390940965600876,0.0355301607974239,264.3061620098789,GNSS_LOCKED
1582,158.20000000000002,-1.8888939096496,3.908417599761105,9.6323627067281,0.020249419001527186,0.17972472164084766,-0.038981860669039504,-6.31,-35.87,-3.81,8.111621246212296,1,-809.9975594765091,1343.6835734390513,-0.4188863032526586,-6.615861699263806,11.249980009558527,-0.04660382961112938,264.4058666857389,GNSS_LOCKED
1583,158.3,1.0209339172413894,4.473309663250985,10.402942952034849,0.25704623173607344,0.1630001845797054,-0.015797613024340604,-6.69,-36.25,-3.56,8.582287791186912,1,-810.6570277067397,1344.8238448824472,-0.4184069412170739,-6.658284837980876,11.12699661431534,-0.032592646092959636,264.2610959528258,GNSS_LOCKED
1584,158.4,0.39664086989160124,-1.3146838619924268,9.156556662487723,-0.043307098776891394,0.08741293287635214,-0.04158238042107408,-6.19,-36.19,-4.06,9.384641302729156,1,-811.3104868992206,1345.9634227130396,-0.41542753703318486,-6.611344975283067,11.448501577770738,-0.09866655264887542,264.6333570021444,GNSS_LOCKED
1585,158.5,-0.0633389624241328,3.394710834905512,8.785722302304698,0.059502654976011884,-0.13343661650904126,-0.12173673819116702,-5.81,-35.69,-3.75,8.868522541860868,1,-811.9647752398073,1347.1077833149022,-0.4145699143367733,-6.567244699609288,11.265138342514518,-0.16641268867279027,265.12603557016666,GNSS_LOCKED
1586,158.60000000000002,2.660023290315344,3.6671638778915563,10.581382885410928,-0.15936979974754814,-0.1744210204229968,0.16092779300986806,-6.12,-36.06,-3.37,11.813411296717973,1,-812.6151369268568,1348.2617219216856,-0.4181637318461489,-6.66495489698866,11.31935809308409,-0.07367309072842619,264.4788328084556,GNSS_LOCKED
1587,158.70000000000002,-3.7634838910286486,-2.8192050111170164,9.907326517646451,-0.39336116760127127,-0.35126415159953583,0.08675504379817277,-5.81,-35.62,-4.06,10.62102320049385,1,-813.2873089372888,1349.3956240124164,-0.4188841268894402,-6.5436258861674315,11.518692685628606,-0.1043258108248207,263.8054813695103,GNSS_LOCKED
1588,158.8,1.926143207344325,2.667161700945102,10.309638078798546,-0.3881108480585311,-0.46374662614945056,0.05674042962729076,-5.69,-35.62,-3.37,8.87350986991749,1,-813.937294453748,1350.5486699178994,-0.4204433417628419,-6.586733562446726,11.365612013268763,-0.060987048579652356,263.2164844788355,GNSS_LOCKED
